asset,model,regime,n_days,mean_ret_%,vol_ann_%,worst_day_%,exceptions,breach_rate_%,expected_%,kupiec_p
QQQ,garch_t,low,755,0.11669180859589806,11.05312676470616,-2.5754706687340945,30,3.9735099337748347,5.000000000000004,0.18017811160259345
QQQ,garch_t,normal,754,0.0670237205996039,17.900862848928412,-4.497598681453232,53,7.029177718832891,5.000000000000004,0.015700329373276256
QQQ,garch_t,high,755,0.040994139154274224,33.76033946570993,-12.759235670684784,59,7.81456953642384,5.000000000000004,0.0009992160437909403
TLT,normal_rolling,low,755,0.015439970305218192,9.355305379454903,-2.0742015762136576,21,2.781456953642384,5.000000000000004,0.002346345744638101
TLT,normal_rolling,normal,754,0.023814459493712817,12.72026537277203,-2.2856147085386214,25,3.3156498673740056,5.000000000000004,0.024138709242026435
TLT,normal_rolling,high,755,-0.045290383935666874,21.033325489707465,-6.901098173152502,59,7.81456953642384,5.000000000000004,0.0009992160437909403
TLT,ewma,low,755,0.015439970305218192,9.355305379454903,-2.0742015762136576,38,5.033112582781457,5.000000000000004,0.9667355132809732
TLT,ewma,normal,754,0.023814459493712817,12.72026537277203,-2.2856147085386214,37,4.907161803713528,5.000000000000004,0.9066118402506651
TLT,ewma,high,755,-0.045290383935666874,21.033325489707465,-6.901098173152502,50,6.622516556291391,5.000000000000004,0.05082066959656806
TLT,historical,low,755,0.015439970305218192,9.355305379454903,-2.0742015762136576,25,3.3112582781456954,5.000000000000004,0.023653890055193916
TLT,historical,normal,754,0.023814459493712817,12.72026537277203,-2.2856147085386214,32,4.244031830238726,5.000000000000004,0.3286804066292984
TLT,historical,high,755,-0.045290383935666874,21.033325489707465,-6.901098173152502,65,8.609271523178808,5.000000000000004,3.380535714647692e-05
TLT,garch_normal,low,755,0.015439970305218192,9.355305379454903,-2.0742015762136576,29,3.8410596026490067,5.000000000000004,0.1283528775675905
TLT,garch_normal,normal,754,0.023814459493712817,12.72026537277203,-2.2856147085386214,33,4.376657824933687,5.000000000000004,0.4227331061604356
TLT,garch_normal,high,755,-0.045290383935666874,21.033325489707465,-6.901098173152502,57,7.549668874172186,5.000000000000004,0.0027044849908435253
TLT,garch_t,low,755,0.015439970305218192,9.355305379454903,-2.0742015762136576,31,4.105960264900662,5.000000000000004,0.24537731392048945
TLT,garch_t,normal,754,0.023814459493712817,12.72026537277203,-2.2856147085386214,35,4.641909814323608,5.000000000000004,0.6480856136102142
TLT,garch_t,high,755,-0.045290383935666874,21.033325489707465,-6.901098173152502,58,7.682119205298013,5.000000000000004,0.001657963189630074
GLD,normal_rolling,low,755,0.053549849896434625,9.435116979303631,-1.7635068390636166,25,3.3112582781456954,5.000000000000004,0.023653890055193916
GLD,normal_rolling,normal,754,0.10026660651097102,12.951299266309082,-2.5308704477345145,26,3.4482758620689653,5.000000000000004,0.03881901909250518
GLD,normal_rolling,high,755,0.018684920997633657,19.69133804520435,-6.642712220281701,68,9.006622516556291,5.000000000000004,5.010838404428952e-06
GLD,ewma,low,755,0.053549849896434625,9.435116979303631,-1.7635068390636166,34,4.503311258278146,5.000000000000004,0.524479690363855
GLD,ewma,normal,754,0.10026660651097102,12.951299266309082,-2.5308704477345145,34,4.509283819628647,5.000000000000004,0.5298347228839967
GLD,ewma,high,755,0.018684920997633657,19.69133804520435,-6.642712220281701,47,6.225165562913907,5.000000000000004,0.1361405809138322
GLD,historical,low,755,0.053549849896434625,9.435116979303631,-1.7635068390636166,23,3.0463576158940397,5.000000000000004,0.008111580077880487
GLD,historical,normal,754,0.10026660651097102,12.951299266309082,-2.5308704477345145,25,3.3156498673740056,5.000000000000004,0.024138709242026435
GLD,historical,high,755,0.018684920997633657,19.69133804520435,-6.642712220281701,74,9.801324503311259,5.000000000000004,7.314692296311875e-08
GLD,garch_normal,low,755,0.053549849896434625,9.435116979303631,-1.7635068390636166,26,3.443708609271523,5.000000000000004,0.038085013473101004
GLD,garch_normal,normal,754,0.10026660651097102,12.951299266309082,-2.5308704477345145,32,4.244031830238726,5.000000000000004,0.3286804066292984
GLD,garch_normal,high,755,0.018684920997633657,19.69133804520435,-6.642712220281701,56,7.417218543046358,5.000000000000004,0.00433622320987348
GLD,garch_t,low,755,0.053549849896434625,9.435116979303631,-1.7635068390636166,26,3.443708609271523,5.000000000000004,0.038085013473101004
GLD,garch_t,normal,754,0.10026660651097102,12.951299266309082,-2.5308704477345145,34,4.509283819628647,5.000000000000004,0.5298347228839967
GLD,garch_t,high,755,0.018684920997633657,19.69133804520435,-6.642712220281701,60,7.9470198675496695,5.000000000000004,0.0005921279732441498
EW,normal_rolling,low,755,0.07252408959122147,5.897959291627042,-1.2025824400007659,13,1.7218543046357615,5.000000000000004,1.966550952747781e-06
EW,normal_rolling,normal,754,0.05142999402233939,9.530874993837838,-1.915218957253336,24,3.183023872679045,5.000000000000004,0.01444218731842084
EW,normal_rolling,high,755,0.026870155542103206,16.785649696606743,-5.68507564743161,73,9.668874172185431,5.000000000000004,1.5350576487715983e-07
EW,ewma,low,755,0.07252408959122147,5.897959291627042,-1.2025824400007659,25,3.3112582781456954,5.000000000000004,0.023653890055193916
EW,ewma,normal,754,0.05142999402233939,9.530874993837838,-1.915218957253336,32,4.244031830238726,5.000000000000004,0.3286804066292984
EW,ewma,high,755,0.026870155542103206,16.785649696606743,-5.68507564743161,51,6.754966887417218,5.000000000000004,0.03527138110275252
EW,historical,low,755,0.07252408959122147,5.897959291627042,-1.2025824400007659,16,2.119205298013245,5.000000000000004,4.414513813777443e-05
EW,historical,normal,754,0.05142999402233939,9.530874993837838,-1.915218957253336,27,3.580901856763926,5.000000000000004,0.06017368773333909
EW,historical,high,755,0.026870155542103206,16.785649696606743,-5.68507564743161,76,10.066225165562914,5.000000000000004,1.591106302267775e-08
EW,garch_normal,low,755,0.07252408959122147,5.897959291627042,-1.2025824400007659,19,2.5165562913907285,5.000000000000004,0.0005621928382092412
EW,garch_normal,normal,754,0.05142999402233939,9.530874993837838,-1.915218957253336,32,4.244031830238726,5.000000000000004,0.3286804066292984
EW,garch_normal,high,755,0.026870155542103206,16.785649696606743,-5.68507564743161,57,7.549668874172186,5.000000000000004,0.0027044849908435253
EW,garch_t,low,755,0.07252408959122147,5.897959291627042,-1.2025824400007659,23,3.0463576158940397,5.000000000000004,0.008111580077880487
EW,garch_t,normal,754,0.05142999402233939,9.530874993837838,-1.915218957253336,31,4.111405835543767,5.000000000000004,0.24867083875787677
EW,garch_t,high,755,0.026870155542103206,16.785649696606743,-5.68507564743161,58,7.682119205298013,5.000000000000004,0.001657963189630074
